RATCAT_C,IMPNUM_C,IMPINCFLG_C,RECTYPE,POVRATTC_C,HHX
9,10,1,40,2.74,H022657
14,1,1,40,5.60,H038958
12,2,1,40,4.48,H038958
14,3,1,40,5.06,H038958
14,4,1,40,11.00,H038958
10,5,1,40,3.36,H038958
14,6,1,40,7.84,H038958
14,7,1,40,8.40,H038958
14,8,1,40,5.60,H038958
14,9,1,40,8.40,H038958
10,10,1,40,3.36,H038958
11,1,0,40,3.60,H050744
11,2,0,40,3.60,H050744
11,3,0,40,3.60,H050744
11,4,0,40,3.60,H050744
11,5,0,40,3.60,H050744
11,6,0,40,3.60,H050744
11,7,0,40,3.60,H050744
11,8,0,40,3.60,H050744
11,9,0,40,3.60,H050744
11,10,0,40,3.60,H050744
1,1,0,40,0.15,H000849
1,2,0,40,0.15,H000849
1,3,0,40,0.15,H000849
1,4,0,40,0.15,H000849
1,5,0,40,0.15,H000849
1,6,0,40,0.15,H000849
1,7,0,40,0.15,H000849
1,8,0,40,0.15,H000849
1,9,0,40,0.15,H000849
1,10,0,40,0.15,H000849
11,1,1,40,3.88,H032251
9,2,1,40,2.59,H032251
7,3,1,40,1.94,H032251
12,4,1,40,4.20,H032251
13,5,1,40,4.50,H032251
8,6,1,40,2.42,H032251
11,7,1,40,3.88,H032251
11,8,1,40,3.56,H032251
3,9,1,40,0.97,H032251
11,10,1,40,3.72,H032251
1,1,2,40,0.25,H040042
6,2,2,40,1.68,H040042
8,3,2,40,2.15,H040042
8,4,2,40,2.24,H040042
8,5,2,40,2.24,H040042
7,6,2,40,1.79,H040042
4,7,2,40,1.12,H040042
6,8,2,40,1.56,H040042
8,9,2,40,2.18,H040042
3,10,2,40,0.84,H040042
14,1,0,40,6.71,H019815
14,2,0,40,6.71,H019815
14,3,0,40,6.71,H019815
14,4,0,40,6.71,H019815
14,5,0,40,6.71,H019815
14,6,0,40,6.71,H019815
14,7,0,40,6.71,H019815
14,8,0,40,6.71,H019815
14,9,0,40,6.71,H019815
14,10,0,40,6.71,H019815
14,1,0,40,6.85,H037095
14,2,0,40,6.85,H037095
14,3,0,40,6.85,H037095
14,4,0,40,6.85,H037095
14,5,0,40,6.85,H037095
14,6,0,40,6.85,H037095
14,7,0,40,6.85,H037095
14,8,0,40,6.85,H037095
14,9,0,40,6.85,H037095
14,10,0,40,6.85,H037095
11,1,0,40,3.68,H053017
11,2,0,40,3.68,H053017
11,3,0,40,3.68,H053017
11,4,0,40,3.68,H053017
11,5,0,40,3.68,H053017
11,6,0,40,3.68,H053017
11,7,0,40,3.68,H053017
11,8,0,40,3.68,H053017
11,9,0,40,3.68,H053017
11,10,0,40,3.68,H053017
4,1,0,40,1.20,H021197
4,2,0,40,1.20,H021197
4,3,0,40,1.20,H021197
4,4,0,40,1.20,H021197
4,5,0,40,1.20,H021197
4,6,0,40,1.20,H021197
4,7,0,40,1.20,H021197
4,8,0,40,1.20,H021197
4,9,0,40,1.20,H021197
4,10,0,40,1.20,H021197
13,1,0,40,4.80,H011654
13,2,0,40,4.80,H011654
13,3,0,40,4.80,H011654
13,4,0,40,4.80,H011654
13,5,0,40,4.80,H011654
13,6,0,40,4.80,H011654
13,7,0,40,4.80,H011654
13,8,0,40,4.80,H011654
13,9,0,40,4.80,H011654
13,10,0,40,4.80,H011654
14,1,0,40,10.65,H057071
14,2,0,40,10.65,H057071
14,3,0,40,10.65,H057071
14,4,0,40,10.65,H057071
14,5,0,40,10.65,H057071
14,6,0,40,10.65,H057071
14,7,0,40,10.65,H057071
14,8,0,40,10.65,H057071
14,9,0,40,10.65,H057071
14,10,0,40,10.65,H057071
14,1,0,40,8.88,H061406
14,2,0,40,8.88,H061406
14,3,0,40,8.88,H061406
14,4,0,40,8.88,H061406
14,5,0,40,8.88,H061406
14,6,0,40,8.88,H061406
14,7,0,40,8.88,H061406
14,8,0,40,8.88,H061406
14,9,0,40,8.88,H061406
14,10,0,40,8.88,H061406
14,1,0,40,6.12,H010711
14,2,0,40,6.12,H010711
14,3,0,40,6.12,H010711
14,4,0,40,6.12,H010711
14,5,0,40,6.12,H010711
14,6,0,40,6.12,H010711
14,7,0,40,6.12,H010711
14,8,0,40,6.12,H010711
14,9,0,40,6.12,H010711
14,10,0,40,6.12,H010711
11,1,0,40,3.81,H065118
11,2,0,40,3.81,H065118
11,3,0,40,3.81,H065118
11,4,0,40,3.81,H065118
11,5,0,40,3.81,H065118
11,6,0,40,3.81,H065118
11,7,0,40,3.81,H065118
11,8,0,40,3.81,H065118
11,9,0,40,3.81,H065118
11,10,0,40,3.81,H065118
4,1,2,40,1.14,H005593
5,2,2,40,1.35,H005593
4,3,2,40,1.21,H005593
4,4,2,40,1.15,H005593
4,5,2,40,1.09,H005593
4,6,2,40,1.12,H005593
4,7,2,40,1.14,H005593
4,8,2,40,1.19,H005593
4,9,2,40,1.02,H005593
4,10,2,40,1.24,H005593
5,1,2,40,1.37,H028356
3,2,2,40,0.98,H028356
3,3,2,40,0.84,H028356
5,4,2,40,1.35,H028356
4,5,2,40,1.02,H028356
5,6,2,40,1.26,H028356
5,7,2,40,1.34,H028356
4,8,2,40,1.09,H028356
5,9,2,40,1.34,H028356
4,10,2,40,1.12,H028356
14,1,0,40,11.00,H033542
14,2,0,40,11.00,H033542
14,3,0,40,11.00,H033542
14,4,0,40,11.00,H033542
14,5,0,40,11.00,H033542
14,6,0,40,11.00,H033542
14,7,0,40,11.00,H033542
14,8,0,40,11.00,H033542
14,9,0,40,11.00,H033542
14,10,0,40,11.00,H033542
11,1,0,40,3.81,H060774
11,2,0,40,3.81,H060774
11,3,0,40,3.81,H060774
11,4,0,40,3.81,H060774
11,5,0,40,3.81,H060774
11,6,0,40,3.81,H060774
11,7,0,40,3.81,H060774
11,8,0,40,3.81,H060774
11,9,0,40,3.81,H060774
11,10,0,40,3.81,H060774
11,1,2,40,3.61,H007033
11,2,2,40,3.57,H007033
10,3,2,40,3.33,H007033
10,4,2,40,3.36,H007033
10,5,2,40,3.36,H007033
10,6,2,40,3.12,H007033
10,7,2,40,3.35,H007033
10,8,2,40,3.49,H007033
10,9,2,40,3.36,H007033
10,10,2,40,3.23,H007033
13,1,0,40,4.79,H003654
13,2,0,40,4.79,H003654
13,3,0,40,4.79,H003654
13,4,0,40,4.79,H003654
13,5,0,40,4.79,H003654
13,6,0,40,4.79,H003654
13,7,0,40,4.79,H003654
13,8,0,40,4.79,H003654
13,9,0,40,4.79,H003654
13,10,0,40,4.79,H003654
11,1,0,40,3.81,H064581
11,2,0,40,3.81,H064581
11,3,0,40,3.81,H064581
11,4,0,40,3.81,H064581
11,5,0,40,3.81,H064581
11,6,0,40,3.81,H064581
11,7,0,40,3.81,H064581
11,8,0,40,3.81,H064581
11,9,0,40,3.81,H064581
11,10,0,40,3.81,H064581
2,1,0,40,0.59,H017162
2,2,0,40,0.59,H017162
2,3,0,40,0.59,H017162
2,4,0,40,0.59,H017162
2,5,0,40,0.59,H017162
2,6,0,40,0.59,H017162
2,7,0,40,0.59,H017162
2,8,0,40,0.59,H017162
2,9,0,40,0.59,H017162
2,10,0,40,0.59,H017162
8,1,0,40,2.46,H001270
8,2,0,40,2.46,H001270
8,3,0,40,2.46,H001270
8,4,0,40,2.46,H001270
8,5,0,40,2.46,H001270
8,6,0,40,2.46,H001270
8,7,0,40,2.46,H001270
8,8,0,40,2.46,H001270
8,9,0,40,2.46,H001270
8,10,0,40,2.46,H001270
8,1,2,40,2.10,H014597
8,2,2,40,2.27,H014597
8,3,2,40,2.42,H014597
8,4,2,40,2.20,H014597
8,5,2,40,2.20,H014597
8,6,2,40,2.44,H014597
8,7,2,40,2.29,H014597
8,8,2,40,2.22,H014597
8,9,2,40,2.26,H014597
8,10,2,40,2.29,H014597
10,1,0,40,3.07,H031622
10,2,0,40,3.07,H031622
10,3,0,40,3.07,H031622
10,4,0,40,3.07,H031622
10,5,0,40,3.07,H031622
10,6,0,40,3.07,H031622
10,7,0,40,3.07,H031622
10,8,0,40,3.07,H031622
10,9,0,40,3.07,H031622
10,10,0,40,3.07,H031622
8,1,0,40,2.24,H063926
8,2,0,40,2.24,H063926
8,3,0,40,2.24,H063926
8,4,0,40,2.24,H063926
8,5,0,40,2.24,H063926
8,6,0,40,2.24,H063926
8,7,0,40,2.24,H063926
8,8,0,40,2.24,H063926
8,9,0,40,2.24,H063926
8,10,0,40,2.24,H063926
14,1,0,40,6.09,H061079
14,2,0,40,6.09,H061079
14,3,0,40,6.09,H061079
14,4,0,40,6.09,H061079
14,5,0,40,6.09,H061079
14,6,0,40,6.09,H061079
14,7,0,40,6.09,H061079
14,8,0,40,6.09,H061079
14,9,0,40,6.09,H061079
14,10,0,40,6.09,H061079
14,1,0,40,5.14,H051414
14,2,0,40,5.14,H051414
14,3,0,40,5.14,H051414
14,4,0,40,5.14,H051414
14,5,0,40,5.14,H051414
14,6,0,40,5.14,H051414
14,7,0,40,5.14,H051414
14,8,0,40,5.14,H051414
14,9,0,40,5.14,H051414
14,10,0,40,5.14,H051414
6,1,2,40,1.71,H056277
5,2,2,40,1.44,H056277
8,3,2,40,2.48,H056277
8,4,2,40,2.46,H056277
8,5,2,40,2.44,H056277
8,6,2,40,2.41,H056277
7,7,2,40,1.84,H056277
8,8,2,40,2.46,H056277
8,9,2,40,2.44,H056277
8,10,2,40,2.41,H056277
7,1,0,40,1.75,H062324
7,2,0,40,1.75,H062324
7,3,0,40,1.75,H062324
7,4,0,40,1.75,H062324
7,5,0,40,1.75,H062324
7,6,0,40,1.75,H062324
7,7,0,40,1.75,H062324
7,8,0,40,1.75,H062324
7,9,0,40,1.75,H062324
7,10,0,40,1.75,H062324
7,1,0,40,1.79,H000535
7,2,0,40,1.79,H000535
7,3,0,40,1.79,H000535
7,4,0,40,1.79,H000535
7,5,0,40,1.79,H000535
7,6,0,40,1.79,H000535
7,7,0,40,1.79,H000535
7,8,0,40,1.79,H000535
7,9,0,40,1.79,H000535
7,10,0,40,1.79,H000535
2,1,0,40,0.64,H000597
2,2,0,40,0.64,H000597
2,3,0,40,0.64,H000597
2,4,0,40,0.64,H000597
2,5,0,40,0.64,H000597
2,6,0,40,0.64,H000597
2,7,0,40,0.64,H000597
2,8,0,40,0.64,H000597
2,9,0,40,0.64,H000597
2,10,0,40,0.64,H000597
3,1,0,40,0.75,H040108
3,2,0,40,0.75,H040108
3,3,0,40,0.75,H040108
3,4,0,40,0.75,H040108
3,5,0,40,0.75,H040108
3,6,0,40,0.75,H040108
3,7,0,40,0.75,H040108
3,8,0,40,0.75,H040108
3,9,0,40,0.75,H040108
3,10,0,40,0.75,H040108
11,1,0,40,3.68,H000279
11,2,0,40,3.68,H000279
11,3,0,40,3.68,H000279
11,4,0,40,3.68,H000279
11,5,0,40,3.68,H000279
11,6,0,40,3.68,H000279
11,7,0,40,3.68,H000279
11,8,0,40,3.68,H000279
11,9,0,40,3.68,H000279
11,10,0,40,3.68,H000279
13,1,2,40,4.56,H054065
10,2,2,40,3.36,H054065
11,3,2,40,3.60,H054065
14,4,2,40,6.24,H054065
11,5,2,40,3.60,H054065
13,6,2,40,4.80,H054065
13,7,2,40,4.80,H054065
13,8,2,40,4.66,H054065
13,9,2,40,4.99,H054065
13,10,2,40,4.80,H054065
11,1,0,40,3.58,H061354
11,2,0,40,3.58,H061354
11,3,0,40,3.58,H061354
11,4,0,40,3.58,H061354
11,5,0,40,3.58,H061354
11,6,0,40,3.58,H061354
11,7,0,40,3.58,H061354
11,8,0,40,3.58,H061354
11,9,0,40,3.58,H061354
11,10,0,40,3.58,H061354
14,1,0,40,5.76,H045991
14,2,0,40,5.76,H045991
14,3,0,40,5.76,H045991
14,4,0,40,5.76,H045991
14,5,0,40,5.76,H045991
14,6,0,40,5.76,H045991
14,7,0,40,5.76,H045991
14,8,0,40,5.76,H045991
14,9,0,40,5.76,H045991
14,10,0,40,5.76,H045991
14,1,0,40,6.47,H021131
14,2,0,40,6.47,H021131
14,3,0,40,6.47,H021131
14,4,0,40,6.47,H021131
14,5,0,40,6.47,H021131
14,6,0,40,6.47,H021131
14,7,0,40,6.47,H021131
14,8,0,40,6.47,H021131
14,9,0,40,6.47,H021131
14,10,0,40,6.47,H021131
4,1,0,40,1.13,H057799
4,2,0,40,1.13,H057799
4,3,0,40,1.13,H057799
4,4,0,40,1.13,H057799
4,5,0,40,1.13,H057799
4,6,0,40,1.13,H057799
4,7,0,40,1.13,H057799
4,8,0,40,1.13,H057799
4,9,0,40,1.13,H057799
4,10,0,40,1.13,H057799
4,1,0,40,1.12,H049542
4,2,0,40,1.12,H049542
4,3,0,40,1.12,H049542
4,4,0,40,1.12,H049542
4,5,0,40,1.12,H049542
4,6,0,40,1.12,H049542
4,7,0,40,1.12,H049542
4,8,0,40,1.12,H049542
4,9,0,40,1.12,H049542
4,10,0,40,1.12,H049542
2,1,2,40,0.50,H041425
2,2,2,40,0.56,H041425
2,3,2,40,0.64,H041425
1,4,2,40,0.33,H041425
2,5,2,40,0.51,H041425
2,6,2,40,0.61,H041425
1,7,2,40,0.30,H041425
1,8,2,40,0.30,H041425
2,9,2,40,0.51,H041425
1,10,2,40,0.30,H041425
9,1,0,40,2.66,H024418
9,2,0,40,2.66,H024418
9,3,0,40,2.66,H024418
9,4,0,40,2.66,H024418
9,5,0,40,2.66,H024418
9,6,0,40,2.66,H024418
9,7,0,40,2.66,H024418
9,8,0,40,2.66,H024418
9,9,0,40,2.66,H024418
9,10,0,40,2.66,H024418
3,1,0,40,0.84,H018436
3,2,0,40,0.84,H018436
3,3,0,40,0.84,H018436
3,4,0,40,0.84,H018436
3,5,0,40,0.84,H018436
3,6,0,40,0.84,H018436
3,7,0,40,0.84,H018436
3,8,0,40,0.84,H018436
3,9,0,40,0.84,H018436
3,10,0,40,0.84,H018436
8,1,0,40,2.47,H046527
8,2,0,40,2.47,H046527
8,3,0,40,2.47,H046527
8,4,0,40,2.47,H046527
8,5,0,40,2.47,H046527
8,6,0,40,2.47,H046527
8,7,0,40,2.47,H046527
8,8,0,40,2.47,H046527
8,9,0,40,2.47,H046527
8,10,0,40,2.47,H046527
10,1,0,40,3.36,H020095
10,2,0,40,3.36,H020095
10,3,0,40,3.36,H020095
10,4,0,40,3.36,H020095
10,5,0,40,3.36,H020095
10,6,0,40,3.36,H020095
10,7,0,40,3.36,H020095
10,8,0,40,3.36,H020095
10,9,0,40,3.36,H020095
10,10,0,40,3.36,H020095
11,1,0,40,3.81,H027221
11,2,0,40,3.81,H027221
11,3,0,40,3.81,H027221
11,4,0,40,3.81,H027221
11,5,0,40,3.81,H027221
11,6,0,40,3.81,H027221
11,7,0,40,3.81,H027221
11,8,0,40,3.81,H027221
11,9,0,40,3.81,H027221
11,10,0,40,3.81,H027221
11,1,2,40,3.58,H041441
11,2,2,40,3.97,H041441
11,3,2,40,3.94,H041441
11,4,2,40,3.87,H041441
10,5,2,40,3.47,H041441
11,6,2,40,3.96,H041441
11,7,2,40,3.94,H041441
10,8,2,40,3.45,H041441
10,9,2,40,3.15,H041441
11,10,2,40,3.55,H041441
14,1,0,40,5.76,H004489
14,2,0,40,5.76,H004489
14,3,0,40,5.76,H004489
14,4,0,40,5.76,H004489
14,5,0,40,5.76,H004489
14,6,0,40,5.76,H004489
14,7,0,40,5.76,H004489
14,8,0,40,5.76,H004489
14,9,0,40,5.76,H004489
14,10,0,40,5.76,H004489
11,1,0,40,3.81,H031900
11,2,0,40,3.81,H031900
11,3,0,40,3.81,H031900
11,4,0,40,3.81,H031900
11,5,0,40,3.81,H031900
11,6,0,40,3.81,H031900
11,7,0,40,3.81,H031900
11,8,0,40,3.81,H031900
11,9,0,40,3.81,H031900
11,10,0,40,3.81,H031900
4,1,0,40,1.05,H020332
4,2,0,40,1.05,H020332
4,3,0,40,1.05,H020332
4,4,0,40,1.05,H020332
4,5,0,40,1.05,H020332
4,6,0,40,1.05,H020332
4,7,0,40,1.05,H020332
4,8,0,40,1.05,H020332
4,9,0,40,1.05,H020332
4,10,0,40,1.05,H020332
5,1,0,40,1.44,H022806
5,2,0,40,1.44,H022806
5,3,0,40,1.44,H022806
5,4,0,40,1.44,H022806
5,5,0,40,1.44,H022806
5,6,0,40,1.44,H022806
5,7,0,40,1.44,H022806
5,8,0,40,1.44,H022806
5,9,0,40,1.44,H022806
5,10,0,40,1.44,H022806
9,1,0,40,2.88,H063324
9,2,0,40,2.88,H063324
9,3,0,40,2.88,H063324
9,4,0,40,2.88,H063324
9,5,0,40,2.88,H063324
9,6,0,40,2.88,H063324
9,7,0,40,2.88,H063324
9,8,0,40,2.88,H063324
9,9,0,40,2.88,H063324
9,10,0,40,2.88,H063324
8,1,0,40,2.13,H042380
8,2,0,40,2.13,H042380
8,3,0,40,2.13,H042380
8,4,0,40,2.13,H042380
8,5,0,40,2.13,H042380
8,6,0,40,2.13,H042380
8,7,0,40,2.13,H042380
8,8,0,40,2.13,H042380
8,9,0,40,2.13,H042380
8,10,0,40,2.13,H042380
4,1,0,40,1.10,H056118
4,2,0,40,1.10,H056118
4,3,0,40,1.10,H056118
4,4,0,40,1.10,H056118
4,5,0,40,1.10,H056118
4,6,0,40,1.10,H056118
4,7,0,40,1.10,H056118
4,8,0,40,1.10,H056118
4,9,0,40,1.10,H056118
4,10,0,40,1.10,H056118
3,1,2,40,0.94,H016476
3,2,2,40,0.99,H016476
3,3,2,40,0.98,H016476
3,4,2,40,0.96,H016476
3,5,2,40,0.95,H016476
3,6,2,40,0.94,H016476
3,7,2,40,0.98,H016476
3,8,2,40,0.97,H016476
3,9,2,40,0.96,H016476
3,10,2,40,0.94,H016476
1,1,0,40,0.00,H065707
1,2,0,40,0.00,H065707
1,3,0,40,0.00,H065707
1,4,0,40,0.00,H065707
1,5,0,40,0.00,H065707
1,6,0,40,0.00,H065707
1,7,0,40,0.00,H065707
1,8,0,40,0.00,H065707
1,9,0,40,0.00,H065707
1,10,0,40,0.00,H065707
14,1,0,40,9.21,H066672
14,2,0,40,9.21,H066672
14,3,0,40,9.21,H066672
14,4,0,40,9.21,H066672
14,5,0,40,9.21,H066672
14,6,0,40,9.21,H066672
14,7,0,40,9.21,H066672
14,8,0,40,9.21,H066672
14,9,0,40,9.21,H066672
14,10,0,40,9.21,H066672
14,1,0,40,6.09,H039512
14,2,0,40,6.09,H039512
14,3,0,40,6.09,H039512
14,4,0,40,6.09,H039512
14,5,0,40,6.09,H039512
14,6,0,40,6.09,H039512
14,7,0,40,6.09,H039512
14,8,0,40,6.09,H039512
14,9,0,40,6.09,H039512
14,10,0,40,6.09,H039512
9,1,0,40,2.58,H022111
9,2,0,40,2.58,H022111
9,3,0,40,2.58,H022111
9,4,0,40,2.58,H022111
9,5,0,40,2.58,H022111
9,6,0,40,2.58,H022111
9,7,0,40,2.58,H022111
9,8,0,40,2.58,H022111
9,9,0,40,2.58,H022111
9,10,0,40,2.58,H022111
4,1,0,40,1.15,H005334
4,2,0,40,1.15,H005334
4,3,0,40,1.15,H005334
4,4,0,40,1.15,H005334
4,5,0,40,1.15,H005334
4,6,0,40,1.15,H005334
4,7,0,40,1.15,H005334
4,8,0,40,1.15,H005334
4,9,0,40,1.15,H005334
4,10,0,40,1.15,H005334
2,1,0,40,0.64,H054072
2,2,0,40,0.64,H054072
2,3,0,40,0.64,H054072
2,4,0,40,0.64,H054072
2,5,0,40,0.64,H054072
2,6,0,40,0.64,H054072
2,7,0,40,0.64,H054072
2,8,0,40,0.64,H054072
2,9,0,40,0.64,H054072
2,10,0,40,0.64,H054072
5,1,0,40,1.30,H025302
5,2,0,40,1.30,H025302
5,3,0,40,1.30,H025302
5,4,0,40,1.30,H025302
5,5,0,40,1.30,H025302
5,6,0,40,1.30,H025302
5,7,0,40,1.30,H025302
5,8,0,40,1.30,H025302
5,9,0,40,1.30,H025302
5,10,0,40,1.30,H025302
14,1,0,40,7.62,H059141
14,2,0,40,7.62,H059141
14,3,0,40,7.62,H059141
14,4,0,40,7.62,H059141
14,5,0,40,7.62,H059141
14,6,0,40,7.62,H059141
14,7,0,40,7.62,H059141
14,8,0,40,7.62,H059141
14,9,0,40,7.62,H059141
14,10,0,40,7.62,H059141
10,1,0,40,3.07,H016189
10,2,0,40,3.07,H016189
10,3,0,40,3.07,H016189
10,4,0,40,3.07,H016189
10,5,0,40,3.07,H016189
10,6,0,40,3.07,H016189
10,7,0,40,3.07,H016189
10,8,0,40,3.07,H016189
10,9,0,40,3.07,H016189
10,10,0,40,3.07,H016189
13,1,0,40,4.60,H034195
13,2,0,40,4.60,H034195
13,3,0,40,4.60,H034195
13,4,0,40,4.60,H034195
13,5,0,40,4.60,H034195
13,6,0,40,4.60,H034195
13,7,0,40,4.60,H034195
13,8,0,40,4.60,H034195
13,9,0,40,4.60,H034195
13,10,0,40,4.60,H034195
12,1,0,40,4.32,H007872
12,2,0,40,4.32,H007872
12,3,0,40,4.32,H007872
12,4,0,40,4.32,H007872
12,5,0,40,4.32,H007872
12,6,0,40,4.32,H007872
12,7,0,40,4.32,H007872
12,8,0,40,4.32,H007872
12,9,0,40,4.32,H007872
12,10,0,40,4.32,H007872
10,1,0,40,3.23,H009502
10,2,0,40,3.23,H009502
10,3,0,40,3.23,H009502
10,4,0,40,3.23,H009502
10,5,0,40,3.23,H009502
10,6,0,40,3.23,H009502
10,7,0,40,3.23,H009502
10,8,0,40,3.23,H009502
10,9,0,40,3.23,H009502
10,10,0,40,3.23,H009502
9,1,0,40,2.88,H066929
9,2,0,40,2.88,H066929
9,3,0,40,2.88,H066929
9,4,0,40,2.88,H066929
9,5,0,40,2.88,H066929
9,6,0,40,2.88,H066929
9,7,0,40,2.88,H066929
9,8,0,40,2.88,H066929
9,9,0,40,2.88,H066929
9,10,0,40,2.88,H066929
14,1,0,40,8.64,H066096
14,2,0,40,8.64,H066096
14,3,0,40,8.64,H066096
14,4,0,40,8.64,H066096
14,5,0,40,8.64,H066096
14,6,0,40,8.64,H066096
14,7,0,40,8.64,H066096
14,8,0,40,8.64,H066096
14,9,0,40,8.64,H066096
14,10,0,40,8.64,H066096
5,1,2,40,1.41,H011573
5,2,2,40,1.44,H011573
5,3,2,40,1.38,H011573
5,4,2,40,1.39,H011573
5,5,2,40,1.41,H011573
5,6,2,40,1.47,H011573
5,7,2,40,1.38,H011573
5,8,2,40,1.47,H011573
5,9,2,40,1.42,H011573
5,10,2,40,1.43,H011573
4,1,0,40,1.21,H002919
4,2,0,40,1.21,H002919
4,3,0,40,1.21,H002919
4,4,0,40,1.21,H002919
4,5,0,40,1.21,H002919
4,6,0,40,1.21,H002919
4,7,0,40,1.21,H002919
4,8,0,40,1.21,H002919
4,9,0,40,1.21,H002919
4,10,0,40,1.21,H002919
4,1,0,40,1.19,H003988
4,2,0,40,1.19,H003988
4,3,0,40,1.19,H003988
4,4,0,40,1.19,H003988
4,5,0,40,1.19,H003988
4,6,0,40,1.19,H003988
4,7,0,40,1.19,H003988
4,8,0,40,1.19,H003988
4,9,0,40,1.19,H003988
4,10,0,40,1.19,H003988
10,1,0,40,3.15,H034281
10,2,0,40,3.15,H034281
10,3,0,40,3.15,H034281
10,4,0,40,3.15,H034281
10,5,0,40,3.15,H034281
10,6,0,40,3.15,H034281
10,7,0,40,3.15,H034281
10,8,0,40,3.15,H034281
10,9,0,40,3.15,H034281
10,10,0,40,3.15,H034281
6,1,0,40,1.71,H048130
6,2,0,40,1.71,H048130
6,3,0,40,1.71,H048130
6,4,0,40,1.71,H048130
6,5,0,40,1.71,H048130
6,6,0,40,1.71,H048130
6,7,0,40,1.71,H048130
6,8,0,40,1.71,H048130
6,9,0,40,1.71,H048130
6,10,0,40,1.71,H048130
6,1,0,40,1.68,H021483
6,2,0,40,1.68,H021483
6,3,0,40,1.68,H021483
6,4,0,40,1.68,H021483
6,5,0,40,1.68,H021483
6,6,0,40,1.68,H021483
6,7,0,40,1.68,H021483
6,8,0,40,1.68,H021483
6,9,0,40,1.68,H021483
6,10,0,40,1.68,H021483
12,1,0,40,4.20,H038318
12,2,0,40,4.20,H038318
12,3,0,40,4.20,H038318
12,4,0,40,4.20,H038318
12,5,0,40,4.20,H038318
12,6,0,40,4.20,H038318
12,7,0,40,4.20,H038318
12,8,0,40,4.20,H038318
12,9,0,40,4.20,H038318
12,10,0,40,4.20,H038318
8,1,2,40,2.30,H019389
8,2,2,40,2.46,H019389
8,3,2,40,2.37,H019389
8,4,2,40,2.47,H019389
8,5,2,40,2.25,H019389
8,6,2,40,2.16,H019389
8,7,2,40,2.31,H019389
8,8,2,40,2.37,H019389
8,9,2,40,2.38,H019389
6,10,2,40,1.59,H019389
14,1,0,40,6.09,H033119
14,2,0,40,6.09,H033119
14,3,0,40,6.09,H033119
14,4,0,40,6.09,H033119
14,5,0,40,6.09,H033119
14,6,0,40,6.09,H033119
14,7,0,40,6.09,H033119
14,8,0,40,6.09,H033119
14,9,0,40,6.09,H033119
14,10,0,40,6.09,H033119
11,1,0,40,3.76,H020733
11,2,0,40,3.76,H020733
11,3,0,40,3.76,H020733
11,4,0,40,3.76,H020733
11,5,0,40,3.76,H020733
11,6,0,40,3.76,H020733
11,7,0,40,3.76,H020733
11,8,0,40,3.76,H020733
11,9,0,40,3.76,H020733
11,10,0,40,3.76,H020733
9,1,0,40,2.76,H013143
9,2,0,40,2.76,H013143
9,3,0,40,2.76,H013143
9,4,0,40,2.76,H013143
9,5,0,40,2.76,H013143
9,6,0,40,2.76,H013143
9,7,0,40,2.76,H013143
9,8,0,40,2.76,H013143
9,9,0,40,2.76,H013143
9,10,0,40,2.76,H013143
14,1,0,40,7.20,H019845
14,2,0,40,7.20,H019845
14,3,0,40,7.20,H019845
14,4,0,40,7.20,H019845
14,5,0,40,7.20,H019845
14,6,0,40,7.20,H019845
14,7,0,40,7.20,H019845
14,8,0,40,7.20,H019845
14,9,0,40,7.20,H019845
14,10,0,40,7.20,H019845
6,1,0,40,1.52,H036270
6,2,0,40,1.52,H036270
6,3,0,40,1.52,H036270
6,4,0,40,1.52,H036270
6,5,0,40,1.52,H036270
6,6,0,40,1.52,H036270
6,7,0,40,1.52,H036270
6,8,0,40,1.52,H036270
6,9,0,40,1.52,H036270
6,10,0,40,1.52,H036270
10,1,0,40,3.36,H057841
10,2,0,40,3.36,H057841
10,3,0,40,3.36,H057841
10,4,0,40,3.36,H057841
10,5,0,40,3.36,H057841
10,6,0,40,3.36,H057841
10,7,0,40,3.36,H057841
10,8,0,40,3.36,H057841
10,9,0,40,3.36,H057841
10,10,0,40,3.36,H057841
10,1,0,40,3.36,H014668
10,2,0,40,3.36,H014668
10,3,0,40,3.36,H014668
10,4,0,40,3.36,H014668
10,5,0,40,3.36,H014668
10,6,0,40,3.36,H014668
10,7,0,40,3.36,H014668
10,8,0,40,3.36,H014668
10,9,0,40,3.36,H014668
10,10,0,40,3.36,H014668
12,1,0,40,4.11,H000430
12,2,0,40,4.11,H000430
12,3,0,40,4.11,H000430
12,4,0,40,4.11,H000430
12,5,0,40,4.11,H000430
12,6,0,40,4.11,H000430
12,7,0,40,4.11,H000430
12,8,0,40,4.11,H000430
12,9,0,40,4.11,H000430
12,10,0,40,4.11,H000430
7,1,0,40,1.98,H059725
7,2,0,40,1.98,H059725
7,3,0,40,1.98,H059725
7,4,0,40,1.98,H059725
7,5,0,40,1.98,H059725
7,6,0,40,1.98,H059725
7,7,0,40,1.98,H059725
7,8,0,40,1.98,H059725
7,9,0,40,1.98,H059725
7,10,0,40,1.98,H059725
3,1,0,40,0.81,H058208
3,2,0,40,0.81,H058208
3,3,0,40,0.81,H058208
3,4,0,40,0.81,H058208
3,5,0,40,0.81,H058208
3,6,0,40,0.81,H058208
3,7,0,40,0.81,H058208
3,8,0,40,0.81,H058208
3,9,0,40,0.81,H058208
3,10,0,40,0.81,H058208
2,1,0,40,0.66,H067070
